INIA La Estanzuela (LE)
Fecha,Heliofanía (Hrs.),Precip. Acumulada (mm),Heliofanía Relativa (%),Rad.Solar (xHelio)cal/cm²,Precip. Efectiva (mm),Llovió (S:1/N:0)
2023-02-13,2.5,3.9,18.8,295.4,3.9,1.0
2023-02-14,7.9,0.0,59.6,504.4,0.0,0.0
2023-02-15,11.9,0.0,89.9,658.0,0.0,0.0
2023-02-16,2.6,0.0,19.7,295.8,0.0,0.0
2023-02-17,2.4,0.8,18.2,286.9,0.8,1.0
2023-02-18,12.2,0.0,92.9,663.4,0.0,0.0
2023-02-19,12.3,0.0,93.9,664.9,0.0,0.0
2023-02-20,12.0,0.0,91.9,651.4,0.0,0.0
2023-02-21,11.9,0.0,91.3,645.2,0.0,0.0
2023-02-22,10.1,0.0,77.7,574.1,0.0,0.0
2023-02-23,4.0,0.0,30.9,340.2,0.0,0.0
2023-02-24,4.4,0.0,34.0,353.8,0.0,0.0
2023-02-25,8.9,0.3,69.0,522.4,0.3,1.0
2023-02-26,9.7,0.0,75.4,550.3,0.0,0.0
2023-02-27,11.6,0.0,90.5,619.6,0.0,0.0
2023-02-28,9.8,0.0,76.6,549.5,0.0,0.0
2023-03-01,9.0,0.0,70.6,517.5,0.0,0.0
2023-03-02,10.9,0.0,85.7,585.7,0.0,0.0
2023-03-03,9.9,0.0,78.1,546.2,0.0,0.0
2023-03-04,10.0,0.0,79.1,547.3,0.0,0.0
2023-03-05,10.3,0.0,81.7,555.9,0.0,0.0
2023-03-06,11.2,0.0,89.1,586.5,0.0,0.0
2023-03-07,10.9,0.0,86.9,572.6,0.0,0.0
2023-03-08,10.6,0.0,84.8,559.1,0.0,0.0
2023-03-09,10.8,0.0,86.6,563.4,0.0,0.0
2023-03-10,10.6,0.0,85.3,553.5,0.0,0.0
2023-03-11,8.5,0.0,68.6,475.4,0.0,0.0
2023-03-12,10.3,0.0,83.3,537.1,0.0,0.0
2023-03-13,10.3,0.0,83.6,534.4,0.0,0.0
2023-03-14,9.2,0.0,74.9,492.6,0.0,0.0
2023-03-15,2.3,7.8,18.8,246.2,7.8,1.0
2023-03-16,8.6,0.0,70.4,466.0,0.0,0.0
2023-03-17,8.0,0.0,65.7,442.5,0.0,0.0
2023-03-18,5.7,0.0,47.0,359.7,0.0,0.0
2023-03-19,7.5,15.3,62.0,419.9,15.2,1.0
2023-03-20,4.2,0.0,34.8,303.7,0.0,0.0
2023-03-21,7.8,0.0,64.8,425.1,0.0,0.0
2023-03-22,5.3,0.0,44.2,337.2,0.0,0.0
2023-03-23,8.0,0.0,66.9,426.8,0.0,0.0
2023-03-24,8.5,15.1,71.3,440.8,15.0,1.0
2023-03-25,4.5,2.1,37.9,303.7,2.1,1.0
2023-03-26,9.4,0.0,79.4,465.5,0.0,0.0
2023-03-27,10.9,0.0,92.3,512.2,0.0,0.0
2023-03-28,10.3,0.0,87.5,489.2,0.0,0.0
2023-03-29,6.4,0.2,54.6,357.9,0.2,1.0
2023-03-30,8.1,1.0,69.2,410.9,1.0,1.0
2023-03-31,10.0,0.0,85.8,469.9,0.0,0.0
2023-04-01,9.2,0.0,79.2,441.0,0.0,0.0
2023-04-02,4.0,25.0,34.5,270.8,23.5,1.0
2023-04-03,2.4,0.0,20.8,217.6,0.0,0.0
2023-04-04,5.5,0.0,47.7,314.3,0.0,0.0
2023-04-05,8.2,0.0,71.4,397.3,0.0,0.0
2023-04-06,9.3,0.0,81.3,429.1,0.0,0.0
2023-04-07,6.5,0.3,57.0,338.6,0.3,1.0
2023-04-08,9.6,0.0,84.4,432.3,0.0,0.0
2023-04-09,10.0,0.0,88.2,441.4,0.0,0.0
2023-04-10,9.5,0.0,84.1,423.0,0.0,0.0
2023-04-11,7.7,0.0,68.4,365.3,0.0,0.0
2023-04-12,2.9,0.0,25.8,217.3,0.0,0.0
2023-04-13,10.3,0.0,92.0,438.0,0.0,0.0
2023-04-14,8.0,0.0,71.7,366.0,0.0,0.0
2023-04-15,6.4,0.0,57.6,315.9,0.0,0.0
2023-04-16,3.0,1.9,27.1,213.2,1.9,1.0
2023-04-17,8.0,4.0,72.3,357.7,4.0,1.0
2023-04-18,6.8,0.0,61.7,320.2,0.0,0.0
2023-04-19,4.4,0.0,40.0,248.3,0.0,0.0
2023-04-20,9.7,0.0,88.6,398.6,0.0,0.0
2023-04-21,8.1,0.0,74.2,349.9,0.0,0.0
2023-04-22,8.1,0.3,74.4,347.1,0.3,1.0
2023-04-23,3.8,0.0,35.0,223.6,0.0,0.0
2023-04-24,3.9,0.0,36.0,224.5,0.0,0.0
2023-04-25,0.0,4.1,0.0,114.4,4.1,1.0
2023-04-26,6.4,0.0,59.5,289.9,0.0,0.0
2023-04-27,8.7,0.0,81.2,350.7,0.0,0.0
2023-04-28,9.3,0.0,87.0,364.3,0.0,0.0
2023-04-29,9.6,0.0,90.1,369.6,0.0,0.0
2023-04-30,3.7,9.3,34.8,208.4,9.3,1.0
2023-05-01,9.5,0.0,89.6,361.4,0.0,0.0
2023-05-02,9.4,0.0,88.9,356.1,0.0,0.0
2023-05-03,9.3,0.0,88.2,350.8,0.0,0.0
2023-05-04,8.8,0.0,83.7,335.2,0.0,0.0
2023-05-05,0.9,23.5,8.6,127.4,22.2,1.0
2023-05-06,0.6,0.0,5.7,118.5,0.0,0.0
2023-05-07,7.1,0.0,68.1,284.3,0.0,0.0
2023-05-08,8.0,0.0,77.0,305.2,0.0,0.0
2023-05-09,6.9,0.0,66.6,275.2,0.0,0.0
2023-05-10,8.9,0.0,86.2,323.7,0.0,0.0
2023-05-11,6.7,0.0,65.0,266.2,0.0,0.0
2023-05-12,5.9,0.0,57.4,244.5,0.0,0.0
2023-05-13,7.4,0.0,72.2,279.9,0.0,0.0
2023-05-14,7.9,0.0,77.2,290.2,0.0,0.0
2023-05-15,8.2,0.0,80.4,295.7,0.0,0.0
2023-05-16,8.5,0.0,83.5,300.9,0.0,0.0
2023-05-17,8.1,0.0,79.8,289.4,0.0,0.0
2023-05-18,7.7,0.0,76.0,277.9,0.0,0.0
2023-05-19,3.1,7.8,30.7,166.2,7.8,1.0
2023-05-20,3.6,0.0,35.7,177.1,0.0,0.0
2023-05-21,0.0,0.5,0.0,90.8,0.5,1.0
2023-05-22,3.5,0.0,34.9,172.4,0.0,0.0
2023-05-23,2.7,8.0,26.9,152.7,8.0,1.0
2023-05-24,0.0,5.5,0.0,88.9,5.5,1.0
2023-05-25,0.0,14.0,0.0,88.3,14.0,1.0
2023-05-26,2.8,23.6,28.1,152.2,21.6,1.0
2023-05-27,8.5,0.0,85.5,282.2,0.0,0.0
2023-05-28,6.1,0.0,61.5,226.0,0.0,0.0
2023-05-29,6.3,0.0,63.6,229.3,0.0,0.0
2023-05-30,5.8,0.0,58.6,217.0,0.0,0.0
2023-05-31,3.7,0.5,37.5,168.6,0.5,1.0
2023-06-01,7.1,0.0,72.0,244.2,0.0,0.0
2023-06-02,6.4,0.0,65.0,227.6,0.0,0.0
2023-06-03,4.0,0.0,40.7,173.0,0.0,0.0
2023-06-04,4.5,0.0,45.8,183.4,0.0,0.0
2023-06-05,7.5,0.0,76.5,249.4,0.0,0.0
2023-06-06,2.4,4.5,24.5,135.7,4.5,1.0
2023-06-07,1.6,0.0,16.4,117.6,0.0,0.0
2023-06-08,4.7,0.0,48.1,185.3,0.0,0.0
2023-06-09,0.5,0.0,5.1,92.7,0.0,0.0
2023-06-10,0.2,0.0,2.1,85.8,0.0,0.0
2023-06-11,8.4,0.0,86.2,264.7,0.0,0.0
2023-06-12,8.1,0.0,83.2,257.4,0.0,0.0
2023-06-13,8.2,0.0,84.3,259.1,0.0,0.0
2023-06-14,8.4,0.0,86.4,263.1,0.0,0.0
2023-06-15,8.1,0.0,83.3,256.1,0.0,0.0
2023-06-16,5.5,0.0,56.6,199.5,0.0,0.0
2023-06-17,5.8,0.0,59.7,205.8,0.0,0.0
2023-06-18,8.3,0.0,85.5,259.6,0.0,0.0
2023-06-19,4.8,0.0,49.4,183.8,0.0,0.0
2023-06-20,3.5,0.0,36.1,155.7,0.0,0.0
2023-06-21,1.4,0.0,14.4,110.3,0.0,0.0
2023-06-22,2.6,0.0,26.8,136.2,0.0,0.0
2023-06-23,1.5,0.0,15.4,112.4,0.0,0.0
2023-06-24,0.6,0.0,6.2,93.1,0.0,0.0
2023-06-25,5.5,0.0,56.6,199.1,0.0,0.0
2023-06-26,3.8,0.0,39.1,162.5,0.0,0.0
2023-06-27,1.9,0.0,19.5,121.5,0.0,0.0
2023-06-28,8.2,0.0,84.4,258.4,0.0,0.0
2023-06-29,7.4,0.0,76.1,241.3,0.0,0.0
2023-06-30,7.6,0.0,78.0,246.1,0.0,0.0
2023-07-01,7.8,0.0,80.0,251.6,0.0,0.0
2023-07-02,6.2,0.0,63.5,217.1,0.0,0.0
2023-07-03,6.7,0.0,68.6,228.7,0.0,0.0
2023-07-04,3.1,15.6,31.7,150.2,15.5,1.0
2023-07-05,6.0,13.1,61.3,214.6,13.1,1.0
2023-07-06,3.8,5.4,38.8,166.7,5.4,1.0
2023-07-07,8.0,0.0,81.5,260.3,0.0,0.0
2023-07-08,3.0,0.0,30.5,150.2,0.0,0.0
2023-07-09,2.5,0.0,25.4,139.6,0.0,0.0
2023-07-10,6.0,0.1,60.9,218.6,0.1,1.0
2023-07-11,2.8,13.8,28.4,147.7,13.8,1.0
2023-07-12,0.0,21.0,0.0,85.2,19.6,1.0
2023-07-13,1.9,0.0,19.2,128.7,0.0,0.0
2023-07-14,5.9,0.0,59.5,220.4,0.0,0.0
2023-07-15,2.9,0.2,29.2,152.9,0.2,1.0
2023-07-16,7.9,0.0,79.3,268.4,0.0,0.0
2023-07-17,8.2,0.0,82.2,276.7,0.0,0.0
2023-07-18,8.2,0.0,82.0,278.2,0.0,0.0
2023-07-19,6.2,0.0,61.9,233.2,0.0,0.0
2023-07-20,4.2,0.0,41.8,187.8,0.0,0.0
2023-07-21,5.0,0.0,49.7,207.7,0.0,0.0
2023-07-22,4.1,0.0,40.7,187.8,0.0,0.0
2023-07-23,6.2,0.0,61.3,238.7,0.0,0.0
2023-07-24,0.5,0.0,4.9,104.2,0.0,0.0
2023-07-25,4.3,2.6,42.4,196.2,2.6,1.0
2023-07-26,4.6,0.0,45.2,204.7,0.0,0.0
2023-07-27,7.0,0.0,68.6,264.4,0.0,0.0
2023-07-28,7.9,0.0,77.2,288.1,0.0,0.0
2023-07-29,5.3,0.0,51.7,226.2,0.0,0.0
2023-07-30,6.4,0.0,62.3,254.9,0.0,0.0
2023-07-31,7.2,0.0,69.8,276.5,0.0,0.0
2023-08-01,8.2,0.0,79.4,303.6,0.0,0.0
2023-08-02,7.8,0.0,75.3,295.6,0.0,0.0
2023-08-03,2.3,0.0,22.1,158.5,0.0,0.0
2023-08-04,9.0,0.0,86.4,330.3,0.0,0.0
2023-08-05,8.3,0.0,79.4,314.7,0.0,0.0
2023-08-06,4.7,0.0,44.8,224.2,0.0,0.0
2023-08-07,7.6,0.0,72.3,301.1,0.0,0.0
2023-08-08,9.2,0.0,87.3,345.1,0.0,0.0
2023-08-09,8.8,0.0,83.3,337.1,0.0,0.0
2023-08-10,3.8,0.0,35.8,207.4,0.0,0.0
2023-08-11,9.3,0.0,87.5,355.4,0.0,0.0
2023-08-12,9.8,0.0,91.9,371.5,0.0,0.0
2023-08-13,8.9,0.0,83.3,350.0,0.0,0.0
2023-08-14,8.9,0.0,83.0,352.7,0.0,0.0
2023-08-15,7.5,0.0,69.8,317.1,0.0,0.0
2023-08-16,4.1,43.0,38.0,225.9,35.3,1.0
2023-08-17,0.0,57.7,0.0,114.3,30.6,1.0
2023-08-18,4.0,1.7,36.9,226.9,1.7,1.0
2023-08-19,6.4,0.0,58.8,295.9,0.0,0.0
2023-08-20,4.2,0.0,38.5,236.2,0.0,0.0
2023-08-21,4.3,17.0,39.3,241.0,15.4,1.0
2023-08-22,6.9,0.0,62.8,317.2,0.0,0.0
2023-08-23,3.1,0.0,28.1,210.3,0.0,0.0
2023-08-24,4.0,0.0,36.2,238.1,0.0,0.0
2023-08-25,7.9,0.0,71.2,353.7,0.0,0.0
2023-08-26,9.9,0.2,89.0,415.2,0.2,1.0
2023-08-27,10.0,0.0,89.6,421.0,0.0,0.0
2023-08-28,9.5,0.0,84.9,409.4,0.0,0.0
2023-08-29,8.9,0.0,79.3,394.3,0.0,0.0
2023-08-30,9.1,0.0,80.7,403.1,0.0,0.0
2023-08-31,9.1,0.0,80.5,406.2,0.0,0.0
2023-09-01,7.4,0.0,65.3,357.2,0.0,0.0
2023-09-02,3.8,0.7,33.4,249.6,0.7,1.0
2023-09-03,0.0,7.9,0.0,134.3,7.9,1.0
2023-09-04,3.9,0.0,34.1,256.6,0.0,0.0
2023-09-05,7.4,0.0,64.5,367.8,0.0,0.0
2023-09-06,4.6,0.5,39.9,282.4,0.5,1.0
2023-09-07,0.0,4.2,0.0,139.3,4.2,1.0
2023-09-08,9.1,0.0,78.5,429.6,0.0,0.0
2023-09-09,8.0,0.0,68.8,397.5,0.0,0.0
2023-09-10,7.8,0.0,66.9,393.8,0.0,0.0
2023-09-11,2.7,29.9,23.1,231.6,27.5,1.0
2023-09-12,6.7,0.0,57.1,363.4,0.0,0.0
2023-09-13,3.9,0.0,33.1,274.3,0.0,0.0
2023-09-14,9.0,0.0,76.2,443.8,0.0,0.0
2023-09-15,9.4,0.0,79.4,460.0,0.0,0.0
2023-09-16,9.5,0.0,80.0,466.2,0.0,0.0
2023-09-17,1.2,0.0,10.1,192.0,0.0,0.0
2023-09-18,7.9,0.0,66.1,418.4,0.0,0.0
2023-09-19,5.0,0.0,41.7,323.1,0.0,0.0
2023-09-20,0.3,0.0,2.5,165.9,0.0,0.0
2023-09-21,0.9,0.1,7.5,187.6,0.1,1.0
2023-09-22,2.3,0.0,19.0,236.9,0.0,0.0
2023-09-23,2.1,0.0,17.3,231.7,0.0,0.0
2023-09-24,4.0,0.0,32.9,299.0,0.0,0.0
2023-09-25,10.1,0.0,82.7,512.7,0.0,0.0
2023-09-26,3.7,0.0,30.2,292.2,0.0,0.0
2023-09-27,9.6,0.0,78.2,500.9,0.0,0.0
2023-09-28,10.7,0.0,86.9,542.3,0.0,0.0
2023-09-29,8.6,0.0,69.6,470.8,0.0,0.0
2023-09-30,9.9,0.0,79.9,519.6,0.0,0.0
2023-10-01,11.2,0.0,90.1,568.6,0.0,0.0
2023-10-02,10.6,0.0,85.0,549.8,0.0,0.0
2023-10-03,8.1,4.5,64.8,462.8,4.5,1.0
2023-10-04,6.1,0.0,48.6,392.9,0.0,0.0
2023-10-05,10.9,0.0,86.7,569.0,0.0,0.0
2023-10-06,10.9,0.0,86.4,571.6,0.0,0.0
2023-10-07,10.9,0.0,86.2,574.1,0.0,0.0
2023-10-08,11.0,0.0,86.8,580.5,0.0,0.0
2023-10-09,10.7,0.0,84.1,571.9,0.0,0.0
2023-10-10,10.4,20.0,81.6,563.5,19.3,1.0
2023-10-11,2.8,0.0,21.9,284.4,0.0,0.0
2023-10-12,11.2,0.0,87.4,598.1,0.0,0.0
2023-10-13,11.2,0.0,87.1,600.4,0.0,0.0
2023-10-14,11.2,0.0,86.9,602.9,0.0,0.0
2023-10-15,11.0,0.0,85.1,597.6,0.0,0.0
2023-10-16,10.1,0.0,77.9,566.2,0.0,0.0
2023-10-17,10.4,0.0,80.0,579.5,0.0,0.0
2023-10-18,10.9,0.0,83.7,600.8,0.0,0.0
2023-10-19,6.3,0.0,48.2,428.4,0.0,0.0
2023-10-20,10.3,0.0,78.6,582.2,0.0,0.0
2023-10-21,6.5,0.4,49.5,439.3,0.4,1.0
2023-10-22,1.8,1.0,13.7,261.2,1.0,1.0
2023-10-23,0.0,15.8,0.0,193.3,15.6,1.0
2023-10-24,1.8,0.0,13.6,263.4,0.0,0.0
2023-10-25,11.3,0.0,85.2,630.7,0.0,0.0
2023-10-26,10.4,0.0,78.3,597.9,0.0,0.0
2023-10-27,10.3,0.8,77.3,595.7,0.8,1.0
2023-10-28,10.3,3.4,77.1,597.5,3.4,1.0
2023-10-29,5.1,14.3,38.1,397.1,14.3,1.0
2023-10-30,3.4,0.0,25.3,332.1,0.0,0.0
2023-10-31,0.0,22.0,0.0,200.5,20.4,1.0
2023-11-01,4.5,0.0,33.4,377.4,0.0,0.0
2023-11-02,0.0,28.0,0.0,202.2,24.9,1.0
2023-11-03,1.5,13.1,11.1,261.9,12.2,1.0
2023-11-04,11.9,0.0,87.7,671.8,0.0,0.0
2023-11-05,11.6,0.0,85.3,661.5,0.0,0.0
2023-11-06,12.1,0.0,88.8,683.1,0.0,0.0
2023-11-07,10.5,2.6,76.9,621.3,2.6,1.0
2023-11-08,9.4,0.0,68.7,579.0,0.0,0.0
2023-11-09,12.0,0.0,87.5,683.3,0.0,0.0
2023-11-10,0.1,31.0,0.7,212.2,28.3,1.0
2023-11-11,11.4,0.0,82.8,662.3,0.0,0.0
2023-11-12,8.1,0.0,58.8,532.3,0.0,0.0
2023-11-13,5.7,0.0,41.3,437.5,0.0,0.0
2023-11-14,11.9,0.0,86.0,686.1,0.0,0.0
2023-11-15,7.9,0.0,57.0,527.3,0.0,0.0
2023-11-16,11.2,0.0,80.7,660.4,0.0,0.0
2023-11-17,7.5,3.1,54.0,513.3,3.1,1.0
2023-11-18,11.6,0.0,83.3,678.4,0.0,0.0
2023-11-19,11.7,0.0,83.9,683.5,0.0,0.0
2023-11-20,11.0,0.0,78.7,656.4,0.0,0.0
2023-11-21,5.9,1.7,42.2,452.2,1.7,1.0
2023-11-22,11.8,0.0,84.2,690.5,0.0,0.0
2023-11-23,10.3,0.0,73.4,631.0,0.0,0.0
2023-11-24,12.4,0.0,88.3,716.4,0.0,0.0
2023-11-25,10.7,0.0,76.0,648.6,0.0,0.0
2023-11-26,12.0,0.0,85.2,701.8,0.0,0.0
2023-11-27,12.0,0.0,85.1,702.8,0.0,0.0
2023-11-28,9.8,0.0,69.4,614.5,0.0,0.0
2023-11-29,5.2,0.0,36.8,428.9,0.0,0.0
2023-11-30,10.8,0.0,76.3,656.2,0.0,0.0
2023-12-01,1.0,49.8,7.1,259.7,39.7,1.0
2023-12-02,9.3,0.0,65.6,596.6,0.0,0.0
2023-12-03,0.0,0.0,0.0,219.8,0.0,0.0
2023-12-04,3.8,0.0,26.8,374.4,0.0,0.0
2023-12-05,5.7,38.9,40.1,452.0,29.9,1.0
2023-12-06,0.9,11.4,6.3,257.2,11.4,1.0
2023-12-07,6.5,0.0,45.6,485.0,0.0,0.0
2023-12-08,11.9,0.5,83.6,705.2,0.5,1.0
2023-12-09,10.6,0.0,74.4,652.6,0.0,0.0
2023-12-10,12.6,0.0,88.4,734.3,0.0,0.0
2023-12-11,12.1,0.0,84.8,714.2,0.0,0.0
2023-12-12,11.2,2.2,78.5,678.1,2.2,1.0
2023-12-13,4.7,0.0,32.9,413.5,0.0,0.0
2023-12-14,7.8,0.0,54.6,540.0,0.0,0.0
2023-12-15,5.5,0.0,38.5,446.4,0.0,0.0
2023-12-16,6.4,41.0,44.8,483.2,34.0,1.0
2023-12-17,0.0,25.0,0.0,222.5,19.9,1.0
2023-12-18,0.0,11.3,0.0,222.5,11.3,1.0
2023-12-19,6.6,0.0,46.2,491.6,0.0,0.0
2023-12-20,9.9,2.4,69.2,626.1,2.4,1.0
2023-12-21,11.2,0.0,78.3,679.1,0.0,0.0
2023-12-22,11.8,0.0,82.6,703.9,0.0,0.0
2023-12-23,11.3,0.0,79.1,683.4,0.0,0.0
2023-12-24,5.8,2.3,40.6,459.0,2.3,1.0
2023-12-25,8.6,0.0,60.2,573.2,0.0,0.0
2023-12-26,12.8,0.0,89.6,744.3,0.0,0.0
2023-12-27,12.4,1.2,86.9,728.0,1.2,1.0
2023-12-28,5.1,0.5,35.7,430.0,0.5,1.0
2023-12-29,11.2,0.0,78.5,678.6,0.0,0.0
2023-12-30,12.6,0.0,88.4,735.5,0.0,0.0
2023-12-31,11.5,0.0,80.8,690.5,0.0,0.0
2024-01-01,11.3,0.5,79.4,682.3,0.5,1.0
2024-01-02,12.0,0.0,84.3,710.3,0.0,0.0
2024-01-03,10.0,0.0,70.3,628.5,0.0,0.0
2024-01-04,10.1,0.0,71.1,632.5,0.0,0.0
2024-01-05,9.4,0.0,66.2,603.6,0.0,0.0
2024-01-06,3.8,0.0,26.8,375.2,0.0,0.0
2024-01-07,6.0,26.6,42.3,464.3,24.8,1.0
2024-01-08,12.4,0.0,87.6,724.5,0.0,0.0
2024-01-09,8.9,0.0,62.9,581.5,0.0,0.0
2024-01-10,10.3,0.0,72.8,637.7,0.0,0.0
2024-01-11,9.4,0.0,66.6,600.8,0.0,0.0
2024-01-12,12.5,0.0,88.7,726.2,0.0,0.0
2024-01-13,11.2,6.5,79.5,672.5,6.5,1.0
2024-01-14,8.3,0.0,59.0,554.4,0.0,0.0
2024-01-15,12.5,11.9,89.0,724.0,11.9,1.0
2024-01-16,0.7,4.9,5.0,245.3,4.9,1.0
2024-01-17,12.1,0.0,86.4,706.3,0.0,0.0
2024-01-18,4.5,0.6,32.2,398.1,0.6,1.0
2024-01-19,11.8,0.0,84.5,692.5,0.0,0.0
2024-01-20,13.0,0.0,93.2,740.0,0.0,0.0
2024-01-21,12.1,0.0,86.9,702.6,0.0,0.0
2024-01-22,12.3,0.0,88.5,710.0,0.0,0.0
2024-01-23,12.6,0.0,90.8,720.9,0.0,0.0
2024-01-24,12.7,0.0,91.6,723.7,0.0,0.0
2024-01-25,12.2,0.0,88.2,702.7,0.0,0.0
2024-01-26,12.6,0.0,91.2,717.5,0.0,0.0
2024-01-27,12.6,0.0,91.4,716.5,0.0,0.0
2024-01-28,11.3,0.0,82.1,663.0,0.0,0.0
2024-01-29,13.0,0.0,94.7,729.9,0.0,0.0
2024-01-30,11.7,0.0,85.3,676.4,0.0,0.0
2024-01-31,10.0,0.0,73.1,607.3,0.0,0.0
2024-02-01,11.7,0.0,85.7,673.9,0.0,0.0
2024-02-02,12.3,0.0,90.3,696.4,0.0,0.0
2024-02-03,9.4,0.0,69.1,579.5,0.0,0.0
2024-02-04,9.8,0.0,72.2,594.1,0.0,0.0
2024-02-05,10.1,0.0,74.6,604.6,0.0,0.0
2024-02-06,7.2,0.0,53.3,488.5,0.0,0.0
2024-02-07,7.9,0.0,58.6,514.8,0.0,0.0
2024-02-08,4.5,0.0,33.5,379.5,0.0,0.0
2024-02-09,2.5,14.5,18.6,299.7,14.5,1.0
2024-02-10,3.4,6.7,25.4,334.0,6.7,1.0
2024-02-11,8.6,0.0,64.4,536.4,0.0,0.0
2024-02-12,0.0,28.0,0.0,198.8,24.9,1.0
2024-02-13,10.5,0.0,79.0,607.5,0.0,0.0
2024-02-14,11.8,0.0,89.0,656.2,0.0,0.0
2024-02-15,9.2,0.0,69.5,553.2,0.0,0.0
2024-02-16,7.3,0.0,55.3,477.8,0.0,0.0
2024-02-17,9.0,0.0,68.4,542.0,0.0,0.0
2024-02-18,7.2,0.0,54.8,470.7,0.0,0.0
2024-02-19,10.2,0.0,77.9,584.2,0.0,0.0
2024-02-20,9.6,0.0,73.5,559.4,0.0,0.0
2024-02-21,10.1,0.0,77.5,576.4,0.0,0.0
2024-02-22,9.9,0.0,76.2,566.5,0.0,0.0
2024-02-23,5.3,0.0,40.9,389.7,0.0,0.0
2024-02-24,10.6,0.0,82.0,588.8,0.0,0.0
2024-02-25,5.2,12.4,40.3,382.6,12.4,1.0
2024-02-26,0.6,12.4,4.7,207.6,12.4,1.0
2024-02-27,9.1,0.0,71.0,525.7,0.0,0.0
2024-02-28,11.1,0.0,86.8,598.2,0.0,0.0
2024-02-29,7.6,0.0,59.6,465.2,0.0,0.0
2024-03-01,3.4,7.1,26.7,306.9,7.1,1.0
2024-03-02,2.5,3.4,19.7,272.0,3.4,1.0
2024-03-03,11.4,0.0,90.1,599.0,0.0,0.0
2024-03-04,11.3,0.0,89.6,592.7,0.0,0.0
2024-03-05,11.3,0.0,89.9,590.1,0.0,0.0
2024-03-06,11.5,0.0,91.7,594.5,0.0,0.0
2024-03-07,11.2,0.0,89.6,580.9,0.0,0.0
2024-03-08,9.6,7.5,77.0,519.9,7.5,1.0
2024-03-09,10.9,0.0,87.7,564.3,0.0,0.0
2024-03-10,7.3,0.0,58.9,432.3,0.0,0.0
2024-03-11,0.0,47.5,0.0,168.8,38.2,1.0
2024-03-12,0.0,82.6,0.0,167.5,38.3,1.0
2024-03-13,0.0,94.4,0.0,166.3,41.2,1.0
2024-03-14,0.0,8.1,0.0,165.1,8.1,1.0
2024-03-15,4.8,2.5,39.3,332.5,2.5,1.0
2024-03-16,1.3,1.5,10.7,208.1,1.5,1.0
2024-03-17,9.9,0.0,81.5,505.9,0.0,0.0
2024-03-18,6.3,15.5,52.1,378.3,14.3,1.0
2024-03-19,9.0,81.9,74.6,469.2,38.2,1.0
2024-03-20,0.4,87.2,3.3,171.3,39.5,1.0
2024-03-21,9.9,0.0,82.6,494.2,0.0,0.0
2024-03-22,9.2,0.0,77.0,467.5,0.0,0.0
2024-03-23,10.7,0.0,89.8,515.1,0.0,0.0
2024-03-24,9.3,0.0,78.3,465.0,0.0,0.0
2024-03-25,10.6,0.0,89.5,505.6,0.0,0.0
2024-03-26,10.9,0.0,92.3,512.2,0.0,0.0
2024-03-27,10.6,0.0,90.1,499.1,0.0,0.0
2024-03-28,9.8,0.0,83.5,469.7,0.0,0.0
2024-03-29,10.7,0.0,91.5,495.9,0.0,0.0
2024-03-30,10.4,0.6,89.2,483.0,0.6,1.0
2024-03-31,2.4,4.2,20.7,221.1,4.2,1.0
2024-04-01,2.7,0.5,23.3,229.0,0.5,1.0
2024-04-02,9.6,37.0,83.1,447.7,31.3,1.0
2024-04-03,0.0,22.5,0.0,139.7,18.3,1.0
2024-04-04,10.4,0.0,90.6,466.8,0.0,0.0
2024-04-05,10.2,0.0,89.2,457.4,0.0,0.0
2024-04-06,6.4,0.0,56.1,335.5,0.0,0.0
2024-04-07,10.1,0.0,88.8,447.8,0.0,0.0
2024-04-08,7.8,0.0,68.8,373.6,0.0,0.0
2024-04-09,7.6,0.0,67.3,364.8,0.0,0.0
2024-04-10,4.7,0.0,41.7,274.0,0.0,0.0
2024-04-11,8.3,0.0,73.9,380.6,0.0,0.0
2024-04-12,4.7,4.4,42.0,269.7,4.4,1.0
2024-04-13,0.0,3.5,0.0,127.2,3.5,1.0
2024-04-14,0.2,11.2,1.8,131.9,11.2,1.0
2024-04-15,0.0,43.1,0.0,124.8,32.4,1.0
2024-04-16,1.3,1.4,11.8,161.6,1.4,1.0
2024-04-17,10.0,0.0,90.7,413.3,0.0,0.0
2024-04-18,10.0,0.0,91.0,410.1,0.0,0.0
2024-04-19,9.9,0.0,90.4,404.3,0.0,0.0
2024-04-20,8.8,0.0,80.6,369.8,0.0,0.0
2024-04-21,1.7,11.4,15.6,165.9,11.4,1.0
2024-04-22,1.6,1.4,14.7,161.7,1.4,1.0
2024-04-23,6.5,0.0,60.1,297.2,0.0,0.0
2024-04-24,10.1,1.5,93.6,394.8,1.5,1.0
2024-04-25,2.7,14.5,25.1,187.8,14.5,1.0
2024-04-26,0.1,3.1,0.9,114.9,3.1,1.0
2024-04-27,5.6,0.0,52.4,263.6,0.0,0.0
2024-04-28,10.2,0.0,95.7,385.9,0.0,0.0
2024-04-29,4.9,2.4,46.1,240.6,2.4,1.0
2024-04-30,0.0,3.0,0.0,108.0,3.0,1.0
2024-05-01,1.9,0.6,18.0,157.3,0.6,1.0
2024-05-02,8.6,0.0,81.6,332.4,0.0,0.0
2024-05-03,7.9,0.0,75.2,311.6,0.0,0.0
2024-05-04,2.6,0.3,24.8,171.6,0.3,1.0
2024-05-05,1.2,2.3,11.5,134.0,2.3,1.0
